id,lastLogOff,timeCreated,accountAge,accountAgePersonal,nrOfGamesOwned,totalNumberOfGamesPlayedFriends,meanNumberOfPGameslayedFriends,nrOfGamesPlayed,totalPlaytime,nrOfFriends,totalPlaytimeFriends,meanPlaytimeFriends,totalNrOfGamesOwnedFriends,meanNrOfGamesOwnedFriends,totalAccountAgeFriends,meanAccountAgeFriends,totalAccountAgeFriendsPersonal,meanAccountAgeFriendsPersonal
7.656119837952531e+16,1511466465.0,1491487281.0,20669883.0,19979184.0,9.0,33.0,4.714285714285714,9.0,49127.0,7.0,775785.0,110826.42857142857,60.0,8.571428571428571,612352746.0,87478963.71428572,594446305.0,84920900.71428572
7.656119840455806e+16,1507914694.0,1499964754.0,12192410.0,7949940.0,3.0,16.0,2.2857142857142856,1.0,13441.0,7.0,173839.0,24834.14285714286,22.0,3.142857142857143,232654912.0,33236416.0,218648408.0,31235486.85714286
7.656119808562926e+16,1511210045.0,1362570567.0,149586597.0,148639478.0,30.0,28.0,4.666666666666667,3.0,30082.0,6.0,96809.0,16134.833333333334,71.0,11.833333333333334,905512659.0,150918776.5,884484575.0,147414095.83333334
7.65611982639688e+16,1480539979.0,1449147223.0,63009941.0,31392756.0,2.0,147.0,14.7,1.0,14279.0,10.0,908288.0,90828.8,214.0,21.4,950991400.0,95099140.0,922192129.0,92219212.9
7.656119821335366e+16,1511214197.0,1439943880.0,72213284.0,71270317.0,20.0,679.0,56.583333333333336,12.0,53540.0,12.0,1282532.0,106877.66666666667,898.0,74.83333333333333,2127550955.0,177295912.91666666,2013773431.0,167814452.58333334
7.65611981899861e+16,1511193905.0,1428188957.0,83968207.0,83004948.0,7.0,6900.0,35.38461538461539,6.0,181869.0,195.0,24196210.0,124083.1282051282,9566.0,49.05641025641026,22915481537.0,117515289.93333334,21764097176.0,111610754.74871795
7.656119805171069e+16,1511429813.0,1320292272.0,191864892.0,191137541.0,67.0,1039.0,173.16666666666666,50.0,108418.0,6.0,1014704.0,169117.33333333334,1884.0,314.0,1256197034.0,209366172.33333334,1253543679.0,208923946.5
7.656119808513667e+16,1511550676.0,1362158138.0,149999026.0,149392538.0,61.0,356.0,50.857142857142854,51.0,38322.0,7.0,639372.0,91338.85714285714,422.0,60.285714285714285,926972380.0,132424625.71428572,924747945.0,132106849.28571428
7.656119840318006e+16,1511072232.0,1499689794.0,12467370.0,11382438.0,3.0,18.0,2.25,3.0,15426.0,8.0,198001.0,24750.125,65.0,8.125,127832447.0,15979055.875,119957013.0,14994626.625
7.656119817555301e+16,1511484742.0,1422090550.0,90066614.0,89394192.0,50.0,179.0,9.944444444444445,36.0,105850.0,18.0,626061.0,34781.166666666664,287.0,15.944444444444445,1554286586.0,86349254.77777778,1498513930.0,83250773.8888889
7.65611980094675e+16,1511307113.0,1241020792.0,271136372.0,270286321.0,120.0,346.0,57.666666666666664,101.0,197526.0,6.0,947185.0,157864.16666666666,411.0,68.5,1414430807.0,235738467.83333334,1409361534.0,234893589.0
7.656119798707731e+16,1511140389.0,1167298667.0,344858497.0,343841722.0,24.0,516.0,32.25,16.0,196076.0,16.0,2318367.0,144897.9375,761.0,47.5625,3015025957.0,188439122.3125,2954344622.0,184646538.875
7.65611980425271e+16,1511622163.0,1306611420.0,205545744.0,205010743.0,108.0,201.0,25.125,83.0,140024.0,8.0,1859693.0,232461.625,251.0,31.375,1149480926.0,143685115.75,1140953795.0,142619224.375
7.656119832592725e+16,1511794257.0,1471939142.0,40218022.0,39855115.0,8.0,244.0,22.181818181818183,8.0,48183.0,11.0,824776.0,74979.63636363637,399.0,36.27272727272727,1104762069.0,100432915.36363636,1094913665.0,99537605.9090909
7.65611980240043e+16,1511497222.0,1271479000.0,240678164.0,240018222.0,47.0,2379.0,169.92857142857142,25.0,117759.0,14.0,3405034.0,243216.7142857143,4151.0,296.5,2792665550.0,199476110.7142857,2780264613.0,198590329.5
7.656119834616216e+16,1482594390.0,1479740476.0,32416688.0,2853914.0,8.0,864.0,37.56521739130435,7.0,7978.0,23.0,2091131.0,90918.73913043478,1252.0,54.43478260869565,2660166368.0,115659407.30434783,2489916931.0,108257257.86956522
7.656119801066266e+16,1511212447.0,1244224646.0,267932518.0,266987801.0,18.0,266.0,26.6,16.0,162741.0,10.0,1145237.0,114523.7,338.0,33.8,839319976.0,83931997.6,833344323.0,83334432.3
7.656119811727483e+16,1511695842.0,1386408775.0,125748389.0,125287067.0,182.0,852.0,77.45454545454545,99.0,139634.0,11.0,2059285.0,187207.72727272726,1487.0,135.1818181818182,1337412195.0,121582926.81818181,1330849429.0,120986311.72727273
7.656119807020152e+16,1509035175.0,1345921242.0,166235922.0,163113933.0,46.0,429.0,61.285714285714285,37.0,207116.0,7.0,1140861.0,162980.14285714287,665.0,95.0,1277990157.0,182570022.42857143,1276907873.0,182415410.42857143
7.65611982427467e+16,1509361718.0,1438628031.0,73529133.0,70733687.0,3.0,123.0,17.571428571428573,3.0,47317.0,7.0,491507.0,70215.28571428571,154.0,22.0,887118616.0,126731230.85714285,877471078.0,125353011.14285715
7.656119825901888e+16,1511975603.0,1446813295.0,65343869.0,65162308.0,23.0,196.0,21.77777777777778,18.0,83282.0,9.0,758881.0,84320.11111111111,273.0,30.333333333333332,941838632.0,104648736.8888889,929572584.0,103285842.66666667
7.656119806012787e+16,1501452235.0,1331386955.0,180770209.0,170065280.0,9.0,302.0,33.55555555555556,6.0,162549.0,9.0,1662430.0,184714.44444444444,799.0,88.77777777777777,2671874782.0,296874975.7777778,2651847859.0,294649762.1111111
7.6561198156451e+16,1511708933.0,1411915286.0,100241878.0,99793647.0,49.0,614.0,55.81818181818182,21.0,147472.0,11.0,2895776.0,263252.36363636365,929.0,84.45454545454545,1647845604.0,149804145.8181818,1642310892.0,149300990.1818182
7.656119833114203e+16,1511237715.0,1474090839.0,38066325.0,37146876.0,1.0,148.0,24.666666666666668,1.0,9879.0,6.0,642455.0,107075.83333333333,348.0,58.0,480246828.0,80041138.0,470102244.0,78350374.0
7.656119816035923e+16,1511236875.0,1414298306.0,97858858.0,96938569.0,33.0,131.0,8.1875,25.0,70812.0,16.0,1093119.0,68319.9375,243.0,15.1875,1568358686.0,98022417.875,1484456436.0,92778527.25
7.656119809626498e+16,1511199433.0,1372771775.0,139385389.0,138427658.0,40.0,693.0,27.72,28.0,303959.0,25.0,2880865.0,115234.6,1122.0,44.88,3080835754.0,123233430.16,3053487119.0,122139484.76
7.656119810553802e+16,1512071261.0,1378062009.0,134095155.0,134009252.0,14.0,166.0,23.714285714285715,3.0,217433.0,7.0,936384.0,133769.14285714287,288.0,41.142857142857146,983880785.0,140554397.85714287,973348131.0,139049733.0
7.656119814288643e+16,1511633394.0,1404059451.0,108097713.0,107573943.0,19.0,1526.0,35.48837209302326,10.0,194948.0,43.0,7712089.0,179350.90697674418,2902.0,67.48837209302326,6319597790.0,146967390.4651163,6289097446.0,146258080.1395349
7.656119809116048e+16,1511225649.0,1368380587.0,143776577.0,142845062.0,27.0,462.0,42.0,20.0,22823.0,11.0,917324.0,83393.09090909091,588.0,53.45454545454545,1002134124.0,91103102.18181819,989273951.0,89933995.54545455
7.656119808780549e+16,1509711630.0,1364765070.0,147392094.0,144946560.0,63.0,1309.0,109.08333333333333,47.0,76772.0,12.0,2545303.0,212108.58333333334,2146.0,178.83333333333334,2144943156.0,178745263.0,2137435298.0,178119608.16666666
7.656119805529066e+16,1511127813.0,1324753978.0,187403186.0,186373835.0,383.0,1161.0,105.54545454545455,284.0,192201.0,11.0,2123144.0,193013.0909090909,1929.0,175.36363636363637,1837572042.0,167052003.8181818,1826694688.0,166063153.45454547
7.656119820473518e+16,1511184738.0,1435719108.0,76438056.0,75465630.0,19.0,133.0,9.5,12.0,2774.0,14.0,321342.0,22953.0,200.0,14.285714285714286,1247620814.0,89115772.42857143,1202117406.0,85865529.0
7.656119801357146e+16,1505816980.0,1252557660.0,259599504.0,253259320.0,65.0,2166.0,58.54054054054054,50.0,128421.0,37.0,9099446.0,245930.97297297296,3426.0,92.5945945945946,9000285064.0,243250947.6756757,8821879613.0,238429178.72972974
7.656119825734202e+16,1511008197.0,1445963680.0,66193484.0,65044517.0,2.0,249.0,17.785714285714285,2.0,68502.0,14.0,1989929.0,142137.7857142857,300.0,21.428571428571427,1053899284.0,75278520.28571428,1039305917.0,74236136.92857143
7.656119826209642e+16,1511545667.0,1448360808.0,63796356.0,63184859.0,12.0,705.0,50.357142857142854,5.0,19326.0,14.0,1744432.0,124602.28571428571,1150.0,82.14285714285714,1566554002.0,111896714.42857143,1555784756.0,111127482.57142857
7.656119810180483e+16,1509269696.0,1375859922.0,136297242.0,133409774.0,3.0,77.0,5.923076923076923,2.0,24847.0,13.0,229250.0,17634.615384615383,142.0,10.923076923076923,1849347835.0,142257525.76923078,1800717555.0,138516735.0
7.656119832759861e+16,1511071483.0,1472607755.0,39549409.0,38463728.0,67.0,71.0,10.142857142857142,41.0,52760.0,7.0,307066.0,43866.57142857143,128.0,18.285714285714285,826569970.0,118081424.28571428,817231329.0,116747332.71428572
7.656119799348546e+16,1511466111.0,1192658682.0,319498482.0,318807429.0,515.0,1737.0,78.95454545454545,143.0,194900.0,22.0,4433716.0,201532.54545454544,2451.0,111.4090909090909,4504247943.0,204738542.86363637,4436400794.0,201654581.54545453
7.656119830501224e+16,1511244673.0,1463662494.0,48494670.0,47582179.0,40.0,99.0,12.375,29.0,59479.0,8.0,513312.0,64164.0,155.0,19.375,453557251.0,56694656.375,415234845.0,51904355.625
7.65611980187343e+16,1511534207.0,1261810494.0,250346670.0,249723713.0,227.0,28629.0,187.11764705882354,154.0,458731.0,153.0,70612500.0,461519.60784313723,48878.0,319.4640522875817,24244253170.0,158459171.04575163,24098754685.0,157508200.55555555
7.6561198145927e+16,1511832882.0,1405905668.0,106251496.0,105927214.0,70.0,343.0,42.875,54.0,223033.0,8.0,1525203.0,190650.375,435.0,54.375,1062436507.0,132804563.375,1051850732.0,131481341.5
7.656119809895258e+16,1511966344.0,1374325007.0,137832157.0,137641337.0,6.0,70.0,10.0,5.0,695.0,7.0,374532.0,53504.57142857143,94.0,13.428571428571429,953233078.0,136176154.0,950757531.0,135822504.42857143
7.656119808800944e+16,1511644504.0,1364996506.0,147160658.0,146647998.0,8.0,557.0,50.63636363636363,1.0,7944.0,11.0,791839.0,71985.36363636363,861.0,78.27272727272727,1932815533.0,175710503.0,1687035192.0,153366835.63636363
7.656119809761546e+16,1510992803.0,1373632002.0,138525162.0,137360801.0,29.0,164.0,16.4,21.0,12304.0,10.0,257315.0,25731.5,248.0,24.8,1295715058.0,129571505.8,1287138822.0,128713882.2
7.656119836575528e+16,1511263523.0,1486571984.0,25585180.0,24691539.0,56.0,375.0,41.666666666666664,28.0,57400.0,9.0,1084971.0,120552.33333333333,523.0,58.111111111111114,859564722.0,95507191.33333333,849173574.0,94352619.33333333
7.656119812124477e+16,1512002273.0,1388585507.0,123571657.0,123416766.0,42.0,207.0,15.923076923076923,31.0,70911.0,13.0,1496139.0,115087.61538461539,359.0,27.615384615384617,1372388725.0,105568363.46153846,1370322345.0,105409411.15384616
7.656119819098278e+16,1511142294.0,1428707364.0,83449800.0,82434930.0,16.0,3216.0,24.930232558139537,13.0,160355.0,129.0,13514122.0,104760.63565891473,4403.0,34.13178294573643,14104593889.0,109337937.124031,13492559064.0,104593481.11627907
7.656119805818163e+16,1510931413.0,1328365953.0,183791211.0,182565460.0,60.0,394.0,43.77777777777778,50.0,71399.0,9.0,675698.0,75077.55555555556,670.0,74.44444444444444,1408073484.0,156452609.33333334,1312030208.0,145781134.2222222
7.656119799131806e+16,1509310366.0,1185032544.0,327124620.0,324277822.0,28.0,775.0,129.16666666666666,21.0,53155.0,6.0,1547699.0,257949.83333333334,1035.0,172.5,1495067287.0,249177881.16666666,1488604057.0,248100676.16666666
7.656119808141094e+16,1512014422.0,1358161698.0,153995466.0,153852724.0,152.0,12539.0,174.15277777777777,84.0,73471.0,72.0,12572717.0,174621.06944444444,22464.0,312.0,12251028181.0,170153169.18055555,12130634870.0,168481039.8611111
7.656119821139717e+16,1507667656.0,1423859111.0,88298053.0,83808545.0,2.0,406.0,33.833333333333336,1.0,19447.0,12.0,1304391.0,108699.25,646.0,53.833333333333336,2705322128.0,225443510.66666666,2592086406.0,216007200.5
7.65611982014947e+16,1511102378.0,1434259302.0,77897862.0,76843076.0,53.0,1724.0,86.2,45.0,68994.0,20.0,1710832.0,85541.6,3161.0,158.05,1806635902.0,90331795.1,1789746734.0,89487336.7
7.656119816638845e+16,1511288422.0,1417710397.0,94446767.0,93578025.0,65.0,146.0,13.272727272727273,32.0,52658.0,11.0,755164.0,68651.27272727272,249.0,22.636363636363637,576588032.0,52417093.81818182,558474139.0,50770376.27272727
7.656119804443338e+16,1511966768.0,1309481014.0,202676150.0,202485754.0,88.0,304.0,33.77777777777778,70.0,188042.0,9.0,1279489.0,142165.44444444444,444.0,49.333333333333336,1290393572.0,143377063.55555555,1287904749.0,143100527.66666666
7.656119802287762e+16,1511542865.0,1269414567.0,242742597.0,242128298.0,108.0,457.0,76.16666666666667,85.0,81705.0,6.0,483536.0,80589.33333333333,736.0,122.66666666666667,1139148618.0,189858103.0,1135705953.0,189284325.5
7.656119802079179e+16,1421814476.0,1265426429.0,246730735.0,156388047.0,6.0,214.0,30.571428571428573,6.0,15876.0,7.0,641812.0,91687.42857142857,254.0,36.285714285714285,1951395505.0,278770786.4285714,1852596390.0,264656627.14285713
7.656119840238696e+16,1510895570.0,1499354217.0,12802947.0,11541353.0,6.0,18.0,3.0,5.0,32434.0,6.0,416035.0,69339.16666666667,73.0,12.166666666666666,233002866.0,38833811.0,219766002.0,36627667.0
7.656119809050422e+16,1511530004.0,1367554184.0,144602980.0,143975820.0,23.0,1905.0,95.25,17.0,20808.0,20.0,3443154.0,172157.7,2861.0,143.05,2667705952.0,133385297.6,2656490559.0,132824527.95
7.656119810251438e+16,1511878397.0,1376279605.0,135877559.0,135598792.0,1.0,424.0,13.25,1.0,3068.0,32.0,1074533.0,33579.15625,642.0,20.0625,3162804431.0,98837638.46875,3127113711.0,97722303.46875
7.656119805501104e+16,1511541711.0,1324556854.0,187600310.0,186984857.0,174.0,1010.0,22.444444444444443,76.0,272808.0,45.0,14583175.0,324070.55555555556,1796.0,39.91111111111111,8001606630.0,177813480.66666666,7962996690.0,176955482.0
7.656119803729531e+16,1511798698.0,1295987388.0,216169776.0,215811310.0,56.0,2321.0,211.0,37.0,222101.0,11.0,2800913.0,254628.45454545456,3948.0,358.90909090909093,2515793146.0,228708467.8181818,2428108564.0,220737142.1818182
7.656119826867715e+16,1503729171.0,1450071327.0,62085837.0,53657844.0,15.0,88.0,12.571428571428571,12.0,9846.0,7.0,454363.0,64909.0,104.0,14.857142857142858,496029355.0,70861336.42857143,459528566.0,65646938.0
7.656119809759725e+16,1511885803.0,1373599858.0,138557306.0,138285945.0,26.0,98.0,5.444444444444445,14.0,36888.0,18.0,121996.0,6777.555555555556,281.0,15.61111111111111,2245344690.0,124741371.66666667,2198854548.0,122158586.0
7.656119810802546e+16,1507730189.0,1379787836.0,132369328.0,127942353.0,124.0,558.0,46.5,82.0,198704.0,12.0,1306011.0,108834.25,795.0,66.25,1648362748.0,137363562.33333334,1606799086.0,133899923.83333333
7.656119804844882e+16,1511645845.0,1315666141.0,196491023.0,195979704.0,63.0,1589.0,52.96666666666667,45.0,275536.0,30.0,5060494.0,168683.13333333333,2534.0,84.46666666666667,5243636731.0,174787891.03333333,4991948988.0,166398299.6
7.656119829873731e+16,1511660846.0,1460897084.0,51260080.0,50763762.0,18.0,134.0,22.333333333333332,13.0,35275.0,6.0,404135.0,67355.83333333333,176.0,29.333333333333332,499302916.0,83217152.66666667,495415099.0,82569183.16666667
7.656119805454475e+16,1511640865.0,1324054471.0,188102693.0,187586394.0,61.0,369.0,28.384615384615383,42.0,153224.0,13.0,2030308.0,156177.53846153847,514.0,39.53846153846154,2084100749.0,160315442.23076922,2057551189.0,158273168.3846154
7.656119807542997e+16,1507509884.0,1352555524.0,159601640.0,154954360.0,19.0,153.0,9.5625,17.0,42979.0,16.0,2349612.0,146850.75,214.0,13.375,1337141975.0,83571373.4375,1303644012.0,81477750.75
7.656119806698725e+16,1511730526.0,1342014717.0,170142447.0,169715809.0,25.0,504.0,38.76923076923077,13.0,367593.0,13.0,2227120.0,171316.92307692306,766.0,58.92307692307692,1558744105.0,119903392.6923077,1551150531.0,119319271.61538461
7.656119809087904e+16,1511469914.0,1367947355.0,144209809.0,143522559.0,72.0,301.0,43.0,47.0,55367.0,7.0,712479.0,101782.71428571429,389.0,55.57142857142857,831671694.0,118810242.0,813003603.0,116143371.85714285
7.656119805582302e+16,1511806932.0,1325081971.0,187075193.0,186724961.0,57.0,918.0,61.2,55.0,351920.0,15.0,3099849.0,206656.6,1171.0,78.06666666666666,2396955844.0,159797056.26666668,2390722363.0,159381490.86666667
7.656119808507363e+16,1511165985.0,1362046294.0,150110870.0,149119691.0,208.0,489.0,61.125,151.0,177382.0,8.0,1259056.0,157382.0,1264.0,158.0,1126439816.0,140804977.0,1118409126.0,139801140.75
7.656119812610438e+16,1511911987.0,1392066421.0,120090743.0,119845566.0,21.0,383.0,63.833333333333336,17.0,161844.0,6.0,1012094.0,168682.33333333334,505.0,84.16666666666667,849300202.0,141550033.66666666,848328299.0,141388049.83333334
7.6561198114008e+16,1511361090.0,1383976831.0,128180333.0,127384259.0,2.0,25.0,4.166666666666667,2.0,11005.0,6.0,165473.0,27578.833333333332,77.0,12.833333333333334,746118344.0,124353057.33333333,710922128.0,118487021.33333333
7.656119797156558e+16,1511396798.0,1102414207.0,409742957.0,408982591.0,1416.0,59586.0,201.30405405405406,925.0,324509.0,296.0,159866475.0,540089.4425675676,103214.0,348.69594594594594,51604772325.0,174340447.0439189,51297231613.0,173301458.15202704
7.656119826272418e+16,1511881826.0,1448632510.0,63524654.0,63249316.0,4.0,214.0,17.833333333333332,4.0,59127.0,12.0,859632.0,71636.0,345.0,28.75,1170006044.0,97500503.66666667,1158574456.0,96547871.33333333
7.65611981973551e+16,1500175216.0,1432123060.0,80034104.0,68052156.0,12.0,209.0,29.857142857142858,9.0,35689.0,7.0,863901.0,123414.42857142857,253.0,36.142857142857146,866820838.0,123831548.28571428,860794139.0,122970591.28571428
7.656119808549522e+16,1511155613.0,1362486360.0,149670804.0,148669253.0,164.0,261.0,43.5,126.0,174709.0,6.0,726192.0,121032.0,418.0,69.66666666666667,1271101191.0,211850198.5,1237124621.0,206187436.83333334
7.656119815014038e+16,1512096139.0,1408140534.0,104016630.0,103955605.0,26.0,5811.0,41.50714285714286,22.0,119441.0,140.0,15992121.0,114229.43571428572,7367.0,52.621428571428574,17680549552.0,126289639.65714286,17188684898.0,122776320.7
7.656119834086722e+16,1511579518.0,1477970532.0,34186632.0,33608986.0,10.0,1063.0,151.85714285714286,9.0,28812.0,7.0,986549.0,140935.57142857142,1566.0,223.71428571428572,679383441.0,97054777.28571428,676244346.0,96606335.14285715
7.656119807267011e+16,1511571952.0,1349121289.0,163035875.0,162450663.0,333.0,317.0,52.833333333333336,242.0,392036.0,6.0,1744461.0,290743.5,477.0,79.5,876499891.0,146083315.16666666,867519454.0,144586575.66666666
7.656119816605794e+16,1510333096.0,1417537323.0,94619841.0,92795773.0,6.0,78.0,13.0,4.0,121718.0,6.0,398157.0,66359.5,90.0,15.0,460758414.0,76793069.0,456817033.0,76136172.16666667
7.656119827265371e+16,1511560481.0,1451249999.0,60907165.0,60310482.0,38.0,731.0,52.214285714285715,26.0,46989.0,14.0,2032673.0,145190.92857142858,984.0,70.28571428571429,1620319755.0,115737125.35714285,1614792693.0,115342335.21428572
7.656119830606875e+16,1511293219.0,1462896694.0,49260470.0,48396525.0,2.0,204.0,8.16,1.0,656.0,25.0,454557.0,18182.28,544.0,21.76,3479210526.0,139168421.04,3462679359.0,138507174.36
7.656119822013499e+16,1511646144.0,1443289781.0,68867383.0,68356363.0,77.0,75.0,12.5,37.0,190605.0,6.0,363860.0,60643.333333333336,111.0,18.5,433285859.0,72214309.83333333,430373047.0,71728841.16666667
7.656119831649683e+16,1510586031.0,1468060019.0,44097145.0,42526012.0,10.0,522.0,37.285714285714285,8.0,36913.0,14.0,3013925.0,215280.35714285713,737.0,52.642857142857146,1794796847.0,128199774.78571428,1780111646.0,127150831.85714285
7.656119808643974e+16,1505179076.0,1363448430.0,148708734.0,141730646.0,9.0,161.0,26.833333333333332,7.0,16657.0,6.0,662444.0,110407.33333333333,209.0,34.833333333333336,752989895.0,125498315.83333333,742827257.0,123804542.83333333
7.656119824423864e+16,1512065455.0,1439333698.0,72823466.0,72731757.0,13.0,201.0,33.5,9.0,88595.0,6.0,708749.0,118124.83333333333,587.0,97.83333333333333,753155264.0,125525877.33333333,750005909.0,125000984.83333333
7.656119818180478e+16,1512067519.0,1424963405.0,87193759.0,87104114.0,4.0,216.0,18.0,4.0,122485.0,12.0,1164420.0,97035.0,332.0,27.666666666666668,1629242196.0,135770183.0,1589373530.0,132447794.16666667
7.656119805751749e+16,1511843564.0,1327334950.0,184822214.0,184508614.0,17.0,225.0,20.454545454545453,11.0,29757.0,11.0,827568.0,75233.45454545454,300.0,27.272727272727273,1267404726.0,115218611.45454545,1261458322.0,114678029.27272727
7.656119828428925e+16,1511968752.0,1455631605.0,56525559.0,56337147.0,14.0,265.0,24.09090909090909,13.0,94444.0,11.0,1009802.0,91800.18181818182,344.0,31.272727272727273,1569031698.0,142639245.27272728,1564692475.0,142244770.45454547
7.656119808979256e+16,1511286622.0,1366947915.0,145209249.0,144338707.0,34.0,653.0,93.28571428571429,24.0,33068.0,7.0,756041.0,108005.85714285714,976.0,139.42857142857142,1045885876.0,149412268.0,1026216819.0,146602402.7142857
7.656119812576358e+16,1510240567.0,1391865744.0,120291420.0,118374823.0,15.0,299.0,18.6875,4.0,86132.0,16.0,2369945.0,148121.5625,634.0,39.625,1651068339.0,103191771.1875,1610449375.0,100653085.9375
7.656119801242925e+16,1512002629.0,1249211110.0,262946054.0,262791519.0,27.0,270.0,20.76923076923077,16.0,198078.0,13.0,1831113.0,140854.84615384616,418.0,32.15384615384615,2206507066.0,169731312.76923078,2177383283.0,167491021.76923078
7.656119797999926e+16,1511819424.0,1135626715.0,376530449.0,376192709.0,145.0,702.0,46.8,86.0,49860.0,15.0,1605566.0,107037.73333333334,1224.0,81.6,4842284261.0,322818950.73333335,4568884902.0,304592326.8
7.65611981444027e+16,1511940150.0,1405077048.0,107080116.0,106863102.0,148.0,383.0,54.714285714285715,69.0,98210.0,7.0,1264583.0,180654.7142857143,724.0,103.42857142857143,621299810.0,88757115.71428572,617851228.0,88264461.14285715
7.65611982819503e+16,1511707727.0,1454776920.0,57380244.0,56930807.0,9.0,61.0,7.625,7.0,59911.0,8.0,682419.0,85302.375,94.0,11.75,598784117.0,74848014.625,596844164.0,74605520.5
7.656119796467882e+16,1511303201.0,1077819509.0,434337655.0,433483692.0,1002.0,9794.0,362.74074074074076,625.0,196135.0,27.0,13389259.0,495898.48148148146,16720.0,619.2592592592592,5233969279.0,193850714.03703704,5125139160.0,189819968.8888889
7.656119806727149e+16,1511055124.0,1342324101.0,169833063.0,168731023.0,102.0,7216.0,60.13333333333333,67.0,242145.0,120.0,22446020.0,187050.16666666666,9809.0,81.74166666666666,22043142931.0,183692857.75833333,21762400758.0,181353339.65
7.656119826434002e+16,1511331072.0,1449298357.0,62858807.0,62032715.0,8.0,321.0,8.23076923076923,5.0,31187.0,39.0,723001.0,18538.48717948718,838.0,21.487179487179485,4650615434.0,119246549.58974358,4611331836.0,118239277.84615384
7.65611980027209e+16,1511656095.0,1226760013.0,285397151.0,284896082.0,291.0,1597.0,99.8125,185.0,138970.0,16.0,1797078.0,112317.375,2582.0,161.375,3953779859.0,247111241.1875,3872631754.0,242039484.625
7.656119820212771e+16,1511472489.0,1434490554.0,77666610.0,76981935.0,1.0,51.0,7.285714285714286,1.0,2163.0,7.0,70565.0,10080.714285714286,85.0,12.142857142857142,1239879760.0,177125680.0,1193798501.0,170542643.0
7.656119815245813e+16,1511474383.0,1409414393.0,102742771.0,102059990.0,17.0,718.0,79.77777777777777,16.0,228558.0,9.0,1825895.0,202877.22222222222,942.0,104.66666666666667,1683473280.0,187052586.66666666,1676394666.0,186266074.0
7.656119820593587e+16,1504997438.0,1421266736.0,90890428.0,83730702.0,5.0,197.0,24.625,2.0,55919.0,8.0,699280.0,87410.0,243.0,30.375,764347098.0,95543387.25,728157704.0,91019713.0
7.656119801159656e+16,1506182078.0,1246806582.0,265350582.0,259375496.0,29.0,256.0,28.444444444444443,27.0,196448.0,9.0,1668836.0,185426.22222222222,460.0,51.111111111111114,1562969124.0,173663236.0,1540460070.0,171162230.0
7.656119807241413e+16,1511433377.0,1348659433.0,163497731.0,162773944.0,145.0,2041.0,85.04166666666667,86.0,186290.0,24.0,3423356.0,142639.83333333334,3394.0,141.41666666666666,3698282761.0,154095115.04166666,3587135243.0,149463968.45833334
7.656119806203146e+16,1511641186.0,1334481938.0,177675226.0,177159248.0,19.0,444.0,15.310344827586206,13.0,28361.0,29.0,1374120.0,47383.44827586207,651.0,22.448275862068964,4522481696.0,155947644.68965518,4406831637.0,151959711.62068966
7.656119808050496e+16,1511337335.0,1357250631.0,154906533.0,154086704.0,61.0,654.0,28.434782608695652,37.0,436313.0,23.0,5997416.0,260757.21739130435,918.0,39.91304347826087,3901737792.0,169640773.5652174,3800130686.0,165223073.3043478
7.656119818578637e+16,1511198127.0,1426578370.0,85578794.0,84619757.0,15.0,370.0,61.666666666666664,12.0,46365.0,6.0,772658.0,128776.33333333333,568.0,94.66666666666667,528520185.0,88086697.5,523093927.0,87182321.16666667
7.656119825212082e+16,1511688720.0,1443204652.0,68952512.0,68484068.0,17.0,247.0,22.454545454545453,17.0,97472.0,11.0,988111.0,89828.27272727272,302.0,27.454545454545453,921501516.0,83772865.0909091,914677091.0,83152462.81818181
7.656119823259845e+16,1512105972.0,1433782128.0,78375036.0,78323844.0,28.0,146.0,16.22222222222222,22.0,241059.0,9.0,1092162.0,121351.33333333333,221.0,24.555555555555557,991639293.0,110182143.66666667,988911965.0,109879107.22222222
7.656119796116298e+16,1511399438.0,1064110308.0,448046856.0,447289130.0,237.0,173.0,28.833333333333332,53.0,279454.0,6.0,1229795.0,204965.83333333334,565.0,94.16666666666667,1419657713.0,236609618.83333334,1415591499.0,235931916.5
7.656119804752595e+16,1511477335.0,1314233650.0,197923514.0,197243685.0,54.0,476.0,23.8,37.0,91182.0,20.0,1447446.0,72372.3,640.0,32.0,2465229409.0,123261470.45,2432296143.0,121614807.15
7.656119821784792e+16,1511428143.0,1442047025.0,70110139.0,69381118.0,17.0,87.0,12.428571428571429,10.0,72787.0,7.0,663477.0,94782.42857142857,126.0,18.0,661491864.0,94498837.71428572,605958312.0,86565473.14285715
7.65611979860892e+16,1511568494.0,1163242327.0,348914837.0,348326167.0,47.0,243.0,40.5,28.0,28468.0,6.0,447990.0,74665.0,446.0,74.33333333333333,1554884025.0,259147337.5,1514672966.0,252445494.33333334
7.656119797813506e+16,1511417067.0,1127000234.0,385156930.0,384416833.0,37.0,552.0,61.333333333333336,11.0,115415.0,9.0,1351695.0,150188.33333333334,861.0,95.66666666666667,1360038025.0,151115336.1111111,1350661742.0,150073526.8888889
7.656119814620294e+16,1511079284.0,1406058157.0,106099007.0,105021127.0,26.0,183.0,20.333333333333332,18.0,262523.0,9.0,1892454.0,210272.66666666666,269.0,29.88888888888889,1561678724.0,173519858.2222222,1549117014.0,172124112.66666666
